M,N,C,D,T,seed,formulation,mipgap,runtime,bnbcnt,objval_LP,objbnd,objval
5,2,2,5,1,1,TEOR,0,1.70223403,84,270.9539208,274.8791036,274.8791036
5,2,2,5,1,2,DCC,0,3.254676819,4336,271.8268732,276.4061938,276.4061938
5,2,2,5,1,2,DLog,0,9.433803082,6181,271.8268732,276.4061938,276.4061938
5,2,2,5,1,2,MC,0,2.122233152,1498,271.8268732,276.4061773,276.4061773
5,2,2,5,1,2,TEOC,0,2.310760021,1094,271.8268732,276.4061938,276.4061938
5,2,2,5,1,2,TEOM,0,2.834739923,675,221.3390862,276.4061938,276.4061938
5,2,2,5,1,2,TEOR,0,2.638777018,924,271.6631144,276.4061938,276.4061938
5,2,2,5,1,3,DCC,0,2.727100134,2200,269.0613253,274.7590787,274.7590787
5,2,2,5,1,3,DLog,0,5.100358009,3616,269.0613253,274.7590787,274.7590787
5,2,2,5,1,3,MC,0,1.953759909,682,269.0613253,274.7590787,274.7590787
5,2,2,5,1,3,TEOC,0,3.46511507,485,269.0613253,274.7590787,274.7590787
5,2,2,5,1,3,TEOM,0,3.025660992,616,221.9719555,274.7590786,274.7590786
5,2,2,5,1,3,TEOR,0,2.345613956,534,267.1010222,274.7590787,274.7590787
5,2,2,5,1,4,DCC,0,2.803022861,2986,269.6430477,274.2575531,274.2575531
5,2,2,5,1,4,DLog,0,9.914227009,7065,269.6430477,274.2575531,274.2575531
5,2,2,5,1,4,MC,0,2.581492186,2272,269.6430477,274.2575531,274.2575531
5,2,2,5,1,4,TEOC,0,1.759068966,1296,269.6430477,274.2575531,274.2575531
5,2,2,5,1,4,TEOM,0,2.859385967,723,223.852834,274.2575531,274.2575531
5,2,2,5,1,4,TEOR,0,2.699187994,673,269.561078,274.2575531,274.2575531
5,2,2,5,1,5,DCC,0,1.358961105,577,273.1689211,276.1894527,276.1894527
5,2,2,5,1,5,DLog,0,2.139287949,1057,273.1689211,276.1894527,276.1894527
5,2,2,5,1,5,MC,0,1.144965887,313,273.1689211,276.1894527,276.1894527
5,2,2,5,1,5,TEOC,0,0.9921610355,1,273.1689211,276.1894527,276.1894527
5,2,2,5,1,5,TEOM,0,1.888135195,1,225.7455847,276.1894527,276.1894527
5,2,2,5,1,5,TEOR,0,2.727441788,1,269.0866458,276.1894527,276.1894527
5,2,2,5,1,6,DCC,0,2.675804853,2860,273.6821055,278.0356332,278.0356332
5,2,2,5,1,6,DLog,0,5.350287914,3935,273.6821055,278.0356332,278.0356332
5,2,2,5,1,6,MC,0,2.588999987,2317,273.6821055,278.0356332,278.0356332
5,2,2,5,1,6,TEOC,0,2.803969145,839,273.6821055,278.0356332,278.0356332
5,2,2,5,1,6,TEOM,0,2.333681107,647,223.1135394,278.0356332,278.0356332
5,2,2,5,1,6,TEOR,0,1.864392996,425,272.880594,278.0356284,278.0356284
5,2,2,5,1,7,DCC,0,2.303781033,2080,271.2166996,277.1997956,277.1997956
5,2,2,5,1,7,DLog,0,3.962321997,2805,271.2166996,277.1997956,277.1997956
5,2,2,5,1,7,MC,0,2.881497145,1335,271.2166996,277.1997956,277.1997956
5,2,2,5,1,7,TEOC,0,1.897753,839,271.2166996,277.1997956,277.1997956
5,2,2,5,1,7,TEOM,0,2.53105092,309,223.538305,277.1997956,277.1997956
5,2,2,5,1,7,TEOR,0,2.656330824,392,269.7554774,277.1997948,277.1997948
5,2,2,5,1,8,DCC,0,2.260718822,2250,272.2705643,276.851998,276.851998
5,2,2,5,1,8,DLog,0,4.351390123,2894,272.2705643,276.8519978,276.8519978
5,2,2,5,1,8,MC,0,1.649478912,268,272.2705643,276.851998,276.851998
5,2,2,5,1,8,TEOC,0,1.56945014,652,272.2705643,276.851998,276.851998
5,2,2,5,1,8,TEOM,0,2.002461195,399,221.0895694,276.851998,276.851998
5,2,2,5,1,8,TEOR,0,1.709529161,301,271.8989763,276.851998,276.851998
5,2,2,5,1,9,DCC,0,3.012015104,3980,273.8216098,278.9942353,278.9942353
5,2,2,5,1,9,DLog,0,10.8703618,8639,273.8216098,278.994233,278.994233
5,2,2,5,1,9,MC,0,2.584570885,1826,273.8216098,278.9942353,278.9942353
5,2,2,5,1,9,TEOC,0,4.769126892,1088,273.8216098,278.9942353,278.9942353
5,2,2,5,1,9,TEOM,0,3.472594976,1651,222.8680139,278.9942353,278.9942353
5,2,2,5,1,9,TEOR,0,3.038275003,845,272.5586879,278.9942353,278.9942353
5,2,2,5,1,10,DCC,0,2.144901037,2680,269.3717001,274.5594927,274.5594927
5,2,2,5,1,10,DLog,0,6.422446012,3689,269.3717001,274.5594927,274.5594927
5,2,2,5,1,10,MC,0,2.396382093,847,269.3717001,274.5594927,274.5594927
5,2,2,5,1,10,TEOC,0,3.652119875,475,269.3717001,274.5594927,274.5594927
5,2,2,5,1,10,TEOM,0,2.224324942,554,223.4458847,274.5594922,274.5594922
5,2,2,5,1,10,TEOR,0,2.380803823,424,269.2644424,274.5594927,274.5594927
5,2,2,5,3,1,DCC,0,979.411881,86862,273.2887842,286.5394377,286.5394377
5,2,2,5,3,1,DLog,0.01609850095,3600.160858,328838,273.2887842,281.9265817,286.5394371
5,2,2,5,3,1,MC,0,317.616297,27236,273.2887842,286.5394375,286.5394375
5,2,2,5,3,1,TEOC,0,2.749897003,1,284.5390171,286.5394377,286.5394377
5,2,2,5,3,1,TEOM,0,3.2937181,1,243.3030314,286.5394377,286.5394377
5,2,2,5,3,1,TEOR,0,2.073371887,1,284.1499682,286.5394377,286.5394377
5,2,2,5,3,2,DCC,0.01149050329,3600.154326,493289,273.2973917,285.3954739,288.7129308
5,2,2,5,3,2,DLog,0.02230522311,3600.176031,423167,273.2973917,281.7522376,288.1801604
5,2,2,5,3,2,MC,0,231.987663,31229,273.2973917,287.8764202,287.8764202
5,2,2,5,3,2,TEOC,0,2.984255075,1,286.0800098,287.8764202,287.8764202
5,2,2,5,3,2,TEOM,0,6.163787127,1,237.7339255,287.8764182,287.8764182
5,2,2,5,3,2,TEOR,0,4.012681007,1,285.1583743,287.8764197,287.8764197
5,2,2,5,3,3,DCC,0.006020381132,3600.035006,492317,270.1718034,284.0924393,285.8131434
5,2,2,5,3,3,DLog,0.02341701528,3600.162466,318914,270.1718034,280.3427451,287.0649494
5,2,2,5,3,3,MC,0,185.7377622,13550,270.1718034,285.8131434,285.8131434
5,2,2,5,3,3,TEOC,0,4.902028084,275,282.7006738,285.8131423,285.8131423
5,2,2,5,3,3,TEOM,0,7.746306896,133,244.7282204,285.8131434,285.8131434
5,2,2,5,3,3,TEOR,0,5.81366396,97,281.2929226,285.8131434,285.8131434
5,2,2,5,3,4,DCC,0.01181201939,3600.142117,480848,272.9310014,284.9117301,288.3173401
5,2,2,5,3,4,DLog,0.02261479346,3600.097447,368021,272.9310014,282.0331312,288.5588295
5,2,2,5,3,4,MC,0,326.1367841,34210,272.9310014,288.3173401,288.3173401
5,2,2,5,3,4,TEOC,0,3.610919952,1,286.1747891,288.3173237,288.3173237
5,2,2,5,3,4,TEOM,0,3.810235023,1,246.3345558,288.3173401,288.3173401
5,2,2,5,3,4,TEOR,0,2.515050173,1,286.1747891,288.3173401,288.3173401
5,2,2,5,3,5,DCC,0,2674.849902,441289,274.9072076,287.9580611,287.9580611
5,2,2,5,3,5,DLog,0.01484251021,3600.110779,396870,274.9072076,284.3307897,288.6145542
5,2,2,5,3,5,MC,0,139.9671619,20192,274.9072076,287.9580611,287.9580611
5,2,2,5,3,5,TEOC,0,2.50481391,1,285.9161292,287.9580595,287.9580595
5,2,2,5,3,5,TEOM,0,7.323029041,71,242.4234338,287.9580611,287.9580611
5,2,2,5,3,5,TEOR,0,5.804247141,1,284.8577758,287.9580611,287.9580611
5,2,2,5,3,6,DCC,0,3450.522666,483695,273.7071257,287.4245925,287.4245925
5,2,2,5,3,6,DLog,0.02005557588,3600.183333,343897,273.7071257,282.7138149,288.4998454
5,2,2,5,3,6,MC,7.41E-05,783.252485,65873,273.7071257,287.4032953,287.4245925
5,2,2,5,3,6,TEOC,0,4.216809034,443,285.3259614,287.4245925,287.4245925
5,2,2,5,3,6,TEOM,0,7.80461812,489,245.267696,287.4245925,287.4245925
5,2,2,5,3,6,TEOR,0,4.681591988,352,284.308722,287.4245925,287.4245925
5,2,2,5,3,7,DCC,0.002377511363,3600.075761,444354,272.9352603,288.2916162,288.9786662
5,2,2,5,3,7,DLog,0.03028666767,3600.091082,335849,272.9352603,281.7655749,290.5658461
5,2,2,5,3,7,MC,0,679.79776,78075,272.9352603,288.9786664,288.9786664
5,2,2,5,3,7,TEOC,0,5.850482941,813,285.1764081,288.9786661,288.9786661
5,2,2,5,3,7,TEOM,0,9.599007845,770,242.5313525,288.9786661,288.9786661
5,2,2,5,3,7,TEOR,0,6.968194962,992,284.627803,288.9786662,288.9786662
5,2,2,5,3,8,DCC,0.01096020622,3600.083437,383525,274.2276223,289.1515133,292.3557931
5,2,2,5,3,8,DLog,0.03197664891,3600.238818,299835,274.2276223,283.4407913,292.8036715
5,2,2,5,3,8,MC,8.00E-05,1633.27564,83568,274.2276223,292.0448706,292.0682342
5,2,2,5,3,8,TEOC,0,7.180431843,822,288.6919883,292.068234,292.068234
5,2,2,5,3,8,TEOM,0,9.429821968,824,243.3317818,292.0682342,292.0682342
5,2,2,5,3,8,TEOR,9.75E-05,10.00455785,904,287.8042953,292.0397435,292.0682342
5,2,2,5,3,9,DCC,0,2277.53454,344869,275.9421292,291.0478788,291.0478788
5,2,2,5,3,9,DLog,0.01673783376,3600.170317,417753,275.9421292,286.1763672,291.0478782
5,2,2,5,3,9,MC,0,368.8883672,42655,275.9421292,291.0478788,291.0478788
5,2,2,5,3,9,TEOC,0,7.465480089,168,288.3669565,291.0478779,291.0478779
5,2,2,5,3,9,TEOM,0,5.363244057,389,242.7443828,291.0478788,291.0478788
5,2,2,5,3,9,TEOR,0,5.165975094,472,288.0135475,291.0478776,291.0478776
5,2,2,5,3,10,DCC,0.01948604628,3600.108198,424798,271.4058657,282.8894409,288.5113871
5,2,2,5,3,10,DLog,0.02703734447,3600.177657,419972,271.4058657,280.6017211,288.3992716
5,2,2,5,3,10,MC,0,1117.885351,148716,271.4058657,287.6262435,287.6262435
5,2,2,5,3,10,TEOC,0,4.108080149,1026,284.0183872,287.6262435,287.6262435
5,2,2,5,3,10,TEOM,0,8.905560017,1497,246.7992692,287.6262435,287.6262435
5,2,2,5,3,10,TEOR,0,5.98557806,1289,283.362232,287.626243,287.626243
5,2,2,5,5,1,DCC,0.03184219548,3600.108192,77188,272.1765069,282.3338484,291.6196586
5,2,2,5,5,1,DLog,0.04548689992,3600.077773,194302,272.1765069,278.7753258,292.0602407
5,2,2,5,5,1,MC,0.01367066996,3600.113196,40702,272.1765069,287.0120325,290.9900616
5,2,2,5,5,1,TEOC,0,7.732331991,235,287.3495409,290.9900616,290.9900616
5,2,2,5,5,1,TEOM,0,20.7163651,487,250.1745018,290.9900616,290.9900616
5,2,2,5,5,1,TEOR,0,13.59953809,357,286.7512094,290.9900613,290.9900613
5,2,2,5,5,2,DCC,0.03864221709,3600.124484,79809,273.8043415,283.5635678,294.9615354
5,2,2,5,5,2,DLog,0.05509206597,3600.062084,176271,273.8043415,279.1704676,295.447268
5,2,2,5,5,2,MC,0.01063579686,3600.081391,59152,273.8043415,289.1135489,292.2215581
5,2,2,5,5,2,TEOC,0,9.440153122,377,290.0600388,292.2215581,292.2215581
5,2,2,5,5,2,TEOM,0,12.461169,338,250.305807,292.2215577,292.2215577
5,2,2,5,5,2,TEOR,0,9.494279861,327,289.5538836,292.2215566,292.2215566
5,2,2,5,5,3,DCC,0.04488378237,3600.201097,88012,271.9155479,283.1453865,296.4512395
5,2,2,5,5,3,DLog,0.04651990937,3600.043109,169627,271.9155479,278.2633015,291.8396558
5,2,2,5,5,3,MC,0,3158.575896,95490,271.9155479,289.588705,289.588705
5,2,2,5,5,3,TEOC,0,8.932667971,70,287.485141,289.5887046,289.5887046
5,2,2,5,5,3,TEOM,0,8.465214968,1,247.3641391,289.588705,289.588705
5,2,2,5,5,3,TEOR,0,6.985463858,101,285.8999319,289.5887009,289.5887009
5,2,2,5,5,4,DCC,0.02468362483,3600.060061,61236,272.9948564,284.6501186,291.8541366
5,2,2,5,5,4,DLog,0.05104467125,3600.038076,201328,272.9948564,278.0282589,292.9835056
5,2,2,5,5,4,MC,0.00480447652,3600.044375,59299,272.9948564,289.7583212,291.157179
5,2,2,5,5,4,TEOC,0,4.085563898,137,289.2619579,291.157179,291.157179
5,2,2,5,5,4,TEOM,0,8.041319132,85,252.0134178,291.157179,291.157179
5,2,2,5,5,4,TEOR,0,6.470201015,180,288.9371775,291.157179,291.157179
5,2,2,5,5,5,DCC,0.03319852901,3600.0559,60806,274.4839665,285.2627509,295.0582508
5,2,2,5,5,5,DLog,0.05225066272,3600.034398,169796,274.4839665,282.0880948,297.639981
5,2,2,5,5,5,MC,0.01047598676,3600.085321,57188,274.4839665,290.6439552,293.7209722
5,2,2,5,5,5,TEOC,0,12.92496705,638,290.9570858,293.3558672,293.3558672
5,2,2,5,5,5,TEOM,0,8.502286911,361,248.8561516,293.3558672,293.3558672
5,2,2,5,5,5,TEOR,0,11.48559213,950,290.3822576,293.3558672,293.3558672
5,2,2,5,5,6,DCC,0.03501479222,3600.087296,58586,274.0135066,284.0798084,294.3877337
5,2,2,5,5,6,DLog,0.05563223524,3600.055865,176018,274.0135066,280.406163,296.9247506
5,2,2,5,5,6,MC,0.01669693572,3600.049235,30431,274.0135066,288.6867437,293.5887767
5,2,2,5,5,6,TEOC,0,13.55426717,1342,290.9500323,293.2104152,293.2104152
5,2,2,5,5,6,TEOM,0,17.90141082,951,250.5282035,293.2104069,293.2104069
5,2,2,5,5,6,TEOR,0,11.17947102,1039,290.4451146,293.2104149,293.2104149
5,2,2,5,5,7,DCC,0.04484891032,3600.160033,83462,273.2761507,283.1850685,296.4819614
5,2,2,5,5,7,DLog,0.06092747002,3600.028982,190790,273.2761507,278.2934703,296.3492824
5,2,2,5,5,7,MC,0.01556085956,3600.14087,29829,273.2761507,289.2035627,293.7749535
5,2,2,5,5,7,TEOC,0,8.980996132,596,291.2690669,293.7749535,293.7749535
5,2,2,5,5,7,TEOM,0,18.20627499,1754,249.8136541,293.7749535,293.7749535
5,2,2,5,5,7,TEOR,0,10.14849496,916,290.9095437,293.7749535,293.7749535
5,2,2,5,5,8,DCC,0.03789113,3600.094766,65806,274.107864,284.8390429,296.0569762
5,2,2,5,5,8,DLog,0.06584098284,3600.058352,168527,274.107864,279.1456166,298.8202345
5,2,2,5,5,8,MC,0.02118916885,3600.038333,35762,274.107864,289.5602028,295.8285642
5,2,2,5,5,8,TEOC,0,11.33758688,1257,292.9753099,295.6413944,295.6413944
5,2,2,5,5,8,TEOM,0,22.13248014,1992,252.1089555,295.6413944,295.6413944
5,2,2,5,5,8,TEOR,0,17.64919996,2064,292.3018938,295.6413944,295.6413944
5,2,2,5,5,9,DCC,0.02301986861,3600.07875,88864,275.7139053,287.6725304,294.4507479
5,2,2,5,5,9,DLog,0.04508506464,3600.10861,179993,275.7139053,283.6044102,296.994423
5,2,2,5,5,9,MC,0.009128850618,3600.0545,54492,275.7139053,291.6449473,294.3318588
5,2,2,5,5,9,TEOC,0,15.04319501,1555,291.088854,294.3318588,294.3318588
5,2,2,5,5,9,TEOM,0,13.46234298,1604,247.8563834,294.3318585,294.3318585
5,2,2,5,5,9,TEOR,0,12.05812502,1547,290.9234496,294.3318588,294.3318588
5,2,2,5,5,10,DCC,0.03896795709,3600.069482,74438,272.2687668,280.8098324,292.1961182
5,2,2,5,5,10,DLog,0.05966984722,3600.04835,181773,272.2687668,277.0755779,294.6577616
5,2,2,5,5,10,MC,0.009338593192,3600.075305,39520,272.2687668,287.5260902,290.2364908
5,2,2,5,5,10,TEOC,0,7.542589903,312,287.6666565,290.2364908,290.2364908
5,2,2,5,5,10,TEOM,0,11.47820902,456,250.8294673,290.2364908,290.2364908
5,2,2,5,5,10,TEOR,0,7.767534971,222,287.1523248,290.2364908,290.2364908
5,2,2,5,7,1,DCC,0.04945121367,3600.040254,23917,273.0111065,282.299338,296.9856383
5,2,2,5,7,1,DLog,-1,3600.028395,146178,273.0111065,278.2595953,-1
5,2,2,5,7,1,MC,0.02079370851,3600.150958,19521,273.0111065,288.1549768,294.2740251
5,2,2,5,7,1,TEOC,0,14.27588105,584,290.6012377,294.0017026,294.0017026
5,2,2,5,7,1,TEOM,0,28.31235909,1463,254.9787876,294.0017023,294.0017023
5,2,2,5,7,1,TEOR,0,20.81708813,1010,290.3395969,294.0017009,294.0017009
5,2,2,5,7,2,DCC,0.04731754799,3600.137786,49522,273.3108989,281.7883306,295.7841093
5,2,2,5,7,2,DLog,-1,3600.0289,178586,273.3108989,278.3606558,-1
5,2,2,5,7,2,MC,0.02093302023,3600.31252,30178,273.3108989,288.748764,294.9223802
5,2,2,5,7,2,TEOC,0,18.35930395,2335,292.2128187,294.7394811,294.7394811
5,2,2,5,7,2,TEOM,0,29.94833493,4758,253.8063517,294.7394898,294.7394898
5,2,2,5,7,2,TEOR,0,17.51139402,2589,291.7831901,294.7394937,294.7394937
5,2,2,5,7,3,DCC,-1,3600.018717,118080,272.4608616,282.181567,-1
5,2,2,5,7,3,DLog,-1,3600.015639,118441,272.4608616,278.1199924,-1
5,2,2,5,7,3,MC,0.01838234249,3600.14755,15485,272.4608616,289.356603,294.7752629
5,2,2,5,7,3,TEOC,0,16.59913516,740,291.5505744,294.7752628,294.7752628
5,2,2,5,7,3,TEOM,0,24.61617708,1148,253.8854626,294.7752622,294.7752622
5,2,2,5,7,3,TEOR,0,19.0200491,751,290.2657503,294.7752602,294.7752602
5,2,2,5,7,4,DCC,0.04375477267,3600.10879,33666,273.24444,284.5246019,297.5435524
5,2,2,5,7,4,DLog,-1,3600.021408,151365,273.24444,277.6361484,-1
5,2,2,5,7,4,MC,0.0229929022,3600.152632,10945,273.24444,289.7773905,296.5970167
5,2,2,5,7,4,TEOC,0,14.89309812,894,293.4965036,295.9816866,295.9816866
5,2,2,5,7,4,TEOM,0,32.6233089,2191,257.0886787,295.981694,295.981694
5,2,2,5,7,4,TEOR,0,16.45034504,1466,293.3017138,295.981694,295.981694
5,2,2,5,7,5,DCC,0.05990700152,3600.093308,31550,275.1603168,285.1561171,303.3275618
5,2,2,5,7,5,DLog,-1,3600.016083,102770,275.1603168,280.5559801,-1
5,2,2,5,7,5,MC,0.02097888344,3600.063376,16587,275.1603168,290.9822604,297.2175527
5,2,2,5,7,5,TEOC,0,12.30276203,368,294.6416155,296.7659659,296.7659659
5,2,2,5,7,5,TEOM,0,13.93308401,389,254.5312704,296.7659659,296.7659659
5,2,2,5,7,5,TEOR,0,14.19088292,409,294.2779102,296.7659651,296.7659651
5,2,2,5,7,6,DCC,0.03809001547,3601.358534,31872,273.7019206,283.3520452,294.572309
5,2,2,5,7,6,DLog,-1,3600.019944,162934,273.7019206,278.0263356,-1
5,2,2,5,7,6,MC,0.01837078209,3600.15607,22411,273.7019206,288.3763448,293.7731881
5,2,2,5,7,6,TEOC,0,11.68371916,329,291.2256492,293.7731828,293.7731828
5,2,2,5,7,6,TEOM,0,22.84445286,549,253.8279337,293.7731881,293.7731881
5,2,2,5,7,6,TEOR,0,14.91216493,520,290.9515607,293.7731881,293.7731881
5,2,2,5,7,7,DCC,0.05329627782,3600.132792,21288,273.7063465,283.2365419,299.1818193
5,2,2,5,7,7,DLog,-1,3600.01336,168665,273.7063465,278.2557461,-1
5,2,2,5,7,7,MC,0.02420393003,3600.092132,21886,273.7063465,289.4334455,296.612637
5,2,2,5,7,7,TEOC,0,26.93778396,2544,293.5332199,296.2725239,296.2725239
5,2,2,5,7,7,TEOM,0,121.4589288,4600,252.1862531,296.2725243,296.2725243
5,2,2,5,7,7,TEOR,0,24.29965782,3009,293.2975907,296.2725243,296.2725243
5,2,2,5,7,8,DCC,-1,3600.020696,97833,273.7012268,282.9678875,-1
5,2,2,5,7,8,DLog,0.08623496095,3600.195331,191460,273.7012268,278.406851,304.6810056
5,2,2,5,7,8,MC,0.02721070098,3600.041708,20719,273.7012268,288.687309,296.7624226
5,2,2,5,7,8,TEOC,0,24.66095185,2826,293.5373355,296.3145189,296.3145189
5,2,2,5,7,8,TEOM,0,32.49750495,2758,256.3508707,296.3145173,296.3145173
5,2,2,5,7,8,TEOR,0,39.76025105,5779,292.8475598,296.3144941,296.3144941
5,2,2,5,7,9,DCC,0.0406474998,3600.303668,35620,275.7371074,286.9220519,299.0788598
5,2,2,5,7,9,DLog,0.07449073774,3600.067139,188977,275.7371074,280.1136626,302.6589511
5,2,2,5,7,9,MC,0.01932870181,3600.132621,24375,275.7371074,291.4188216,297.1625887
5,2,2,5,7,9,TEOC,0,25.57733798,2675,294.4978942,297.1625877,297.1625877
5,2,2,5,7,9,TEOM,0,20.50648808,2249,250.5886826,297.1625886,297.1625886
5,2,2,5,7,9,TEOR,0,25.7788682,2977,294.4267559,297.1625887,297.1625887
5,2,2,5,7,10,DCC,-1,3600.010285,198836,272.032566,279.8991828,-1
5,2,2,5,7,10,DLog,-1,3600.016232,190323,272.032566,276.2044033,-1
5,2,2,5,7,10,MC,0.01996731446,3600.108247,19985,272.032566,287.2466161,293.0990163
5,2,2,5,7,10,TEOC,0,11.697505,625,290.4507725,293.0464598,293.0464598
5,2,2,5,7,10,TEOM,0,20.56543899,1406,253.7228954,293.0464499,293.0464499
5,2,2,5,7,10,TEOR,0,19.11465812,1049,289.3762746,293.0464534,293.0464534
5,2,2,5,9,1,DCC,0.06778056521,3600.027611,22894,273.7677328,280.2158297,300.589989
5,2,2,5,9,1,DLog,-1,3600.030468,52063,273.7677328,278.6915398,-1
5,2,2,5,9,1,MC,0.02655896558,3600.024554,7803,273.7677328,288.9719434,296.8561352
5,2,2,5,9,1,TEOC,0,53.94514513,4669,293.7969541,296.7696699,296.7696699
5,2,2,5,9,1,TEOM,0,174.1936431,4169,257.1605148,296.7696705,296.7696705
5,2,2,5,9,1,TEOR,8.18E-05,56.36381006,4671,292.9285139,296.7453962,296.769669
5,2,2,5,9,2,DCC,0.05531914277,3600.058686,26635,273.4177535,281.3377373,297.8124678
5,2,2,5,9,2,DLog,-1,3600.020587,116965,273.4177535,277.6641998,-1
5,2,2,5,9,2,MC,0.02398138134,3600.096646,13114,273.4177535,288.8028909,295.8989566
5,2,2,5,9,2,TEOC,0,21.56676602,1193,293.6188679,295.8989564,295.8989564
5,2,2,5,9,2,TEOM,0,130.382333,4738,256.2942488,295.8989566,295.8989566
5,2,2,5,9,2,TEOR,0,24.98486304,1258,293.1936847,295.8989563,295.8989563
5,2,2,5,9,3,DCC,0.07400982997,3600.375688,20912,272.5680394,282.739775,305.3377715
5,2,2,5,9,3,DLog,-1,3600.044916,58910,272.5680394,277.4635064,-1
5,2,2,5,9,3,MC,0.02748827151,3600.017378,10701,272.5680394,287.9115291,296.0494158
5,2,2,5,9,3,TEOC,0,47.4062531,5203,292.5615545,296.0494158,296.0494158
5,2,2,5,9,3,TEOM,0,68.19281793,5547,255.3992662,296.0494153,296.0494153
5,2,2,5,9,3,TEOR,0,62.35025883,5125,291.3568849,296.0494131,296.0494131
5,2,2,5,9,4,DCC,-1,3600.036041,95591,272.8128586,281.6754574,-1
5,2,2,5,9,4,DLog,-1,3600.012574,90093,272.8128586,277.8789229,-1
5,2,2,5,9,4,MC,0.03065318574,3600.044558,8187,272.8128586,288.4674151,297.5894807
5,2,2,5,9,4,TEOC,0,57.15395212,4917,294.6259581,297.5894757,297.5894757
5,2,2,5,9,4,TEOM,0,72.68952799,6601,260.1488652,297.5894804,297.5894804
5,2,2,5,9,4,TEOR,0,54.76231503,6963,294.2275069,297.589478,297.589478
5,2,2,5,9,5,DCC,-1,3600.019887,246022,275.0449092,280.5154192,-1
5,2,2,5,9,5,DLog,-1,3600.017373,107037,275.0449092,279.8119588,-1
5,2,2,5,9,5,MC,0.02375934272,3600.081615,3228,275.0449092,290.3819293,297.449125
5,2,2,5,9,5,TEOC,0,16.12066007,134,295.8443753,297.4491242,297.4491242
5,2,2,5,9,5,TEOM,0,21.932616,404,256.4509104,297.4491242,297.4491242
5,2,2,5,9,5,TEOR,0,15.6899569,195,295.1884489,297.4491245,297.4491245
5,2,2,5,9,6,DCC,-1,3600.009295,49300,273.886981,282.5760582,-1
5,2,2,5,9,6,DLog,-1,3600.016615,86831,273.886981,278.0649922,-1
5,2,2,5,9,6,MC,0.02591187739,3600.696879,10607,273.886981,288.5249201,296.2000186
5,2,2,5,9,6,TEOC,0,22.42430687,1836,292.452739,295.6880988,295.6880988
5,2,2,5,9,6,TEOM,0,50.36343622,4756,254.9255148,295.6880855,295.6880855
5,2,2,5,9,6,TEOR,9.03E-05,27.21901202,1960,292.1875967,295.6613957,295.6880988
5,2,2,5,9,7,DCC,0.0623991887,3600.073939,20750,273.3946008,284.0371037,302.9403348
5,2,2,5,9,7,DLog,-1,3600.035662,77557,273.3946008,278.2049767,-1
5,2,2,5,9,7,MC,0.02798202783,3600.032379,12113,273.3946008,288.7083805,297.019591
5,2,2,5,9,7,TEOC,0,32.96150112,3264,293.8606422,296.4362592,296.4362592
5,2,2,5,9,7,TEOM,0,50.3722899,3215,253.4420733,296.4362537,296.4362537
5,2,2,5,9,7,TEOR,0,29.70356607,1462,293.2957863,296.4362592,296.4362592
5,2,2,5,9,8,DCC,-1,3600.027411,141414,273.7311675,278.5103903,-1
5,2,2,5,9,8,DLog,-1,3600.019592,81469,273.7311675,278.0724466,-1
5,2,2,5,9,8,MC,0.03596601976,3600.058567,11081,273.7311675,288.1231225,298.8723722
5,2,2,5,9,8,TEOC,0,37.62060094,2452,296.1456326,298.3508567,298.3508567
5,2,2,5,9,8,TEOM,0,123.4650249,4071,258.1967097,298.3508567,298.3508567
5,2,2,5,9,8,TEOR,0,96.76353908,11120,295.5550671,298.3508564,298.3508564
5,2,2,5,9,9,DCC,-1,3600.03408,57345,275.7038631,283.711194,-1
5,2,2,5,9,9,DLog,-1,3600.045105,116731,275.7038631,280.3702349,-1
5,2,2,5,9,9,MC,0.02885736944,3600.071892,7172,275.7038631,290.8571665,299.4999471
5,2,2,5,9,9,TEOC,0,17.11648917,847,295.9798089,298.1647626,298.1647626
5,2,2,5,9,9,TEOM,0,31.5241909,1340,255.0520808,298.1647626,298.1647626
5,2,2,5,9,9,TEOR,0,24.563061,1220,295.4163429,298.1647626,298.1647626
5,2,2,5,9,10,DCC,-1,3600.025128,58722,272.7191503,281.5646184,-1
5,2,2,5,9,10,DLog,-1,3600.0226,83881,272.7191503,277.4110383,-1
5,2,2,5,9,10,MC,0.02473296338,3600.031757,7407,272.7191503,287.262239,294.5472657
5,2,2,5,9,10,TEOC,0,11.32163,328,292.0660754,293.9130731,293.9130731
5,2,2,5,9,10,TEOM,0,12.58803296,728,256.2835691,293.9130731,293.9130731
5,2,2,5,9,10,TEOR,0,16.88665509,287,291.7591167,293.9130731,293.9130731
5,2,3,4,1,1,DCC,0,1.804721117,1797,816.2421498,826.6178268,826.6178268
5,2,3,4,1,1,DLog,3.34E-05,4.621039867,2062,816.2421498,826.5901814,826.6178268
5,2,3,4,1,1,MC,0,2.214941978,140,816.2421498,826.6178268,826.6178268
5,2,3,4,1,1,TEOC,0,1.376960993,59,816.2421498,826.6178268,826.6178268
5,2,3,4,1,1,TEOM,0,1.19520402,147,716.3912156,826.6178268,826.6178268
5,2,3,4,1,1,TEOR,0,1.068539858,95,816.2421498,826.6178268,826.6178268
5,2,3,4,1,2,DCC,0,1.814739943,1085,811.1244319,824.4782965,824.4782965
5,2,3,4,1,2,DLog,0,1.381386995,403,811.1244319,824.4782965,824.4782965
